bookings_id,user_id,slot_id,lot_id,start_time,end_time,day_of_week,is_weekend,is_festival,weather_condition,price_at_booking,status
B4283,U193,S748,P114,2025-11-12T11:34:00,2025-11-12T12:34:00,Wednesday,False,False,rain,31.69,completed
B4284,U244,S1152,P123,2025-10-12T09:00:00,2025-10-12T11:00:00,Sunday,True,False,cloudy,67.49,completed
B4285,U212,S986,P119,2025-11-22T00:08:00,2025-11-22T01:08:00,Saturday,True,False,fog,39.8,completed
B4286,U224,S917,P118,2025-11-16T07:32:00,2025-11-16T09:32:00,Sunday,True,False,cloudy,27.71,completed
B4287,U141,S734,P114,2026-01-17T14:35:00,2026-01-17T16:35:00,Saturday,True,False,fog,34.1,completed
B4288,U132,S1457,P130,2025-11-30T04:56:00,2025-11-30T05:56:00,Sunday,True,False,clear,53.84,completed
B4289,U103,S527,P108,2025-12-04T04:46:00,2025-12-04T08:46:00,Thursday,False,False,rain,25.83,completed
B4290,U186,S647,P112,2026-01-20T09:36:00,2026-01-20T11:06:00,Tuesday,False,False,rain,61.4,completed
B4291,U266,S1467,P130,2026-01-23T13:44:00,2026-01-23T15:14:00,Friday,False,False,clear,49.81,completed
B4292,U103,S1201,P124,2026-01-07T19:55:00,2026-01-07T21:55:00,Wednesday,False,False,clear,35.86,completed
B4293,U159,S238,P103,2026-01-24T13:54:00,2026-01-24T17:54:00,Saturday,True,False,clear,28.44,completed
B4294,U232,S483,P107,2026-01-09T04:09:00,2026-01-09T06:09:00,Friday,False,False,fog,40.91,completed
B4295,U177,S121,P101,2025-10-11T22:36:00,2025-10-12T00:06:00,Saturday,True,False,cloudy,23.61,completed
B4296,U162,S1478,P131,2025-12-16T02:33:00,2025-12-16T04:33:00,Tuesday,False,False,cloudy,26.88,completed
B4297,U232,S454,P107,2025-12-20T19:00:00,2025-12-20T22:00:00,Saturday,True,False,clear,52.08,completed
B4298,U293,S1025,P120,2025-10-26T18:50:00,2025-10-26T20:20:00,Sunday,True,False,clear,24.73,completed
B4299,U109,S632,P112,2025-10-04T16:17:00,2025-10-04T17:17:00,Saturday,True,False,clear,53.68,completed
B4300,U254,S1467,P130,2025-12-18T18:55:00,2025-12-18T20:55:00,Thursday,False,False,clear,61.09,completed
B4301,U270,S1413,P128,2025-12-08T08:00:00,2025-12-08T10:00:00,Monday,False,False,cloudy,45.53,cancelled
B4302,U275,S1486,P131,2025-10-07T18:06:00,2025-10-07T18:36:00,Tuesday,False,False,clear,31.14,completed
B4303,U208,S898,P117,2025-10-17T17:33:00,2025-10-17T18:33:00,Friday,False,False,clear,33.54,cancelled
B4304,U107,S1097,P122,2025-11-18T20:53:00,2025-11-18T22:23:00,Tuesday,False,False,clear,47.52,completed
B4305,U247,S1292,P126,2025-11-11T09:34:00,2025-11-11T10:34:00,Tuesday,False,False,clear,19.35,completed
B4306,U172,S815,P115,2026-01-12T10:10:00,2026-01-12T11:10:00,Monday,False,False,clear,20.99,completed
B4307,U142,S1359,P127,2025-11-26T12:29:00,2025-11-26T13:29:00,Wednesday,False,False,clear,53.3,completed
B4308,U147,S957,P118,2026-01-26T08:03:00,2026-01-26T10:03:00,Monday,False,True,clear,37.46,completed
B4309,U224,S177,P102,2026-01-07T12:48:00,2026-01-07T13:48:00,Wednesday,False,False,clear,33.94,completed
B4310,U157,S610,P111,2025-11-07T10:34:00,2025-11-07T11:34:00,Friday,False,False,clear,49.14,completed
B4311,U231,S725,P113,2025-12-31T05:56:00,2025-12-31T06:56:00,Wednesday,False,False,clear,22.77,completed
B4312,U136,S535,P109,2026-01-07T15:44:00,2026-01-07T17:44:00,Wednesday,False,False,clear,16.91,completed
B4313,U165,S1070,P122,2026-01-28T08:48:00,2026-01-28T14:48:00,Wednesday,False,False,clear,48.57,completed
B4314,U239,S1024,P120,2026-01-04T15:37:00,2026-01-04T16:37:00,Sunday,True,False,cloudy,21.32,completed
B4315,U245,S1461,P130,2025-10-25T08:46:00,2025-10-25T14:46:00,Saturday,True,False,rain,69.16,completed
B4316,U103,S1449,P130,2025-10-20T16:37:00,2025-10-20T18:07:00,Monday,False,True,rain,74.17,completed
B4317,U144,S560,P110,2026-01-04T16:44:00,2026-01-04T18:44:00,Sunday,True,False,haze,46.57,completed
B4318,U154,S1029,P120,2025-12-07T06:24:00,2025-12-07T07:24:00,Sunday,True,False,cloudy,21.85,completed
B4319,U250,S639,P112,2025-12-16T02:55:00,2025-12-16T04:25:00,Tuesday,False,False,clear,46.33,completed
B4320,U276,S1372,P128,2026-01-18T18:33:00,2026-01-18T20:33:00,Sunday,True,False,clear,52.7,completed
B4321,U152,S837,P116,2025-11-05T06:46:00,2025-11-05T08:16:00,Wednesday,False,False,clear,26.32,completed
B4322,U151,S1153,P124,2025-11-02T18:55:00,2025-11-02T19:55:00,Sunday,True,False,rain,42.27,completed
B4323,U274,S613,P111,2026-01-09T21:27:00,2026-01-09T22:27:00,Friday,False,False,clear,51.98,completed
B4324,U152,S1481,P131,2025-12-14T17:20:00,2025-12-14T19:20:00,Sunday,True,False,clear,28.95,completed
B4325,U217,S1281,P126,2025-10-25T06:47:00,2025-10-25T09:47:00,Saturday,True,False,fog,18.63,completed
B4326,U297,S1249,P125,2025-11-20T10:35:00,2025-11-20T12:35:00,Thursday,False,False,clear,19.43,completed
B4327,U226,S834,P116,2025-12-16T00:34:00,2025-12-16T02:04:00,Tuesday,False,False,cloudy,27.84,completed
B4328,U140,S541,P109,2026-01-13T13:27:00,2026-01-13T15:27:00,Tuesday,False,False,clear,17.5,completed
B4329,U199,S543,P109,2025-12-23T11:52:00,2025-12-23T15:52:00,Tuesday,False,False,clear,18.28,completed
B4330,U121,S1050,P121,2025-11-01T10:25:00,2025-11-01T12:25:00,Saturday,True,True,clear,47.43,completed
B4331,U260,S1405,P128,2025-10-24T08:11:00,2025-10-24T09:11:00,Friday,False,False,cloudy,47.01,completed
B4332,U286,S361,P105,2025-11-04T08:42:00,2025-11-04T10:12:00,Tuesday,False,False,fog,26.22,completed
B4333,U259,S181,P102,2026-01-11T08:56:00,2026-01-11T09:56:00,Sunday,True,False,rain,49.51,completed
B4334,U120,S639,P112,2025-10-27T07:37:00,2025-10-27T08:37:00,Monday,False,False,rain,53.73,completed
B4335,U148,S1196,P124,2025-12-03T07:32:00,2025-12-03T09:02:00,Wednesday,False,False,cloudy,28.83,completed
B4336,U202,S151,P101,2026-01-16T11:21:00,2026-01-16T12:21:00,Friday,False,False,clear,19.93,completed
B4337,U188,S768,P115,2025-12-29T20:52:00,2025-12-29T21:22:00,Monday,False,False,clear,24.72,completed
B4338,U277,S658,P113,2025-12-24T19:05:00,2025-12-24T22:05:00,Wednesday,False,False,rain,28.74,completed
B4339,U165,S1033,P120,2025-10-07T11:36:00,2025-10-07T12:36:00,Tuesday,False,False,clear,18.8,completed
B4340,U130,S1091,P122,2025-12-29T17:08:00,2025-12-29T18:38:00,Monday,False,False,haze,40.25,completed
B4341,U205,S645,P112,2025-11-30T19:35:00,2025-11-30T21:35:00,Sunday,True,False,clear,64.33,completed
B4342,U226,S992,P119,2026-01-07T01:50:00,2026-01-07T03:50:00,Wednesday,False,False,clear,34.13,completed
B4343,U279,S1473,P131,2025-10-12T22:11:00,2025-10-12T23:41:00,Sunday,True,False,clear,29.23,completed
B4344,U269,S1343,P127,2025-11-22T23:10:00,2025-11-23T02:10:00,Saturday,True,False,clear,56.54,completed
B4345,U172,S1320,P126,2025-12-06T07:33:00,2025-12-06T09:33:00,Saturday,True,False,clear,19.15,completed
B4346,U239,S1451,P130,2025-10-10T15:06:00,2025-10-10T19:06:00,Friday,False,False,clear,47.92,completed
B4347,U191,S484,P107,2026-01-11T21:03:00,2026-01-11T22:03:00,Sunday,True,False,clear,46.07,completed
B4348,U251,S121,P101,2026-01-27T08:32:00,2026-01-27T09:32:00,Tuesday,False,False,clear,24.05,completed
B4349,U233,S547,P109,2026-01-16T14:04:00,2026-01-16T17:04:00,Friday,False,False,rain,18.66,completed
B4350,U282,S1449,P130,2025-10-16T12:42:00,2025-10-16T13:12:00,Thursday,False,False,cloudy,48.87,completed
B4351,U199,S1308,P126,2025-11-13T16:15:00,2025-11-13T17:15:00,Thursday,False,False,cloudy,16.96,completed
B4352,U182,S312,P104,2025-10-07T08:55:00,2025-10-07T12:55:00,Tuesday,False,False,clear,54.42,completed
B4353,U288,S898,P117,2025-10-18T08:04:00,2025-10-18T11:04:00,Saturday,True,False,cloudy,48.39,completed
B4354,U148,S522,P108,2025-10-12T18:58:00,2025-10-12T20:28:00,Sunday,True,False,rain,37.16,completed
B4355,U153,S1213,P124,2025-10-09T18:57:00,2025-10-09T20:57:00,Thursday,False,False,clear,37.07,completed
B4356,U110,S1101,P122,2025-12-02T20:10:00,2025-12-03T02:10:00,Tuesday,False,False,rain,54.96,completed
B4357,U182,S505,P108,2025-12-16T07:11:00,2025-12-16T13:11:00,Tuesday,False,False,clear,25.58,completed
B4358,U205,S1225,P125,2025-12-21T21:44:00,2025-12-21T23:14:00,Sunday,True,False,rain,25.83,completed
B4359,U246,S144,P101,2025-12-24T08:09:00,2025-12-24T09:39:00,Wednesday,False,False,clear,24.6,completed
B4360,U224,S881,P117,2025-10-02T19:25:00,2025-10-02T19:55:00,Thursday,False,False,fog,43.2,completed
B4361,U257,S1462,P130,2025-12-06T19:05:00,2025-12-06T20:05:00,Saturday,True,False,haze,67.28,completed
B4362,U247,S1458,P130,2026-01-08T11:35:00,2026-01-08T12:35:00,Thursday,False,False,clear,46.54,completed
B4363,U192,S525,P108,2025-12-29T08:21:00,2025-12-29T09:21:00,Monday,False,False,clear,30.3,completed
B4364,U170,S1159,P124,2025-11-07T08:12:00,2025-11-07T09:12:00,Friday,False,False,cloudy,35.77,completed
B4365,U182,S1185,P124,2025-11-01T17:30:00,2025-11-01T19:30:00,Saturday,True,True,clear,46.29,completed
B4366,U102,S1110,P122,2025-11-23T08:23:00,2025-11-23T10:23:00,Sunday,True,False,fog,55.12,completed
B4367,U252,S201,P102,2025-11-28T16:50:00,2025-11-28T18:50:00,Friday,False,False,clear,34.7,completed
B4368,U232,S641,P112,2025-10-22T12:55:00,2025-10-22T14:25:00,Wednesday,False,False,fog,49.38,completed
B4369,U146,S1333,P127,2025-12-17T12:36:00,2025-12-17T13:36:00,Wednesday,False,False,clear,50.06,completed
B4370,U288,S1050,P121,2025-11-26T09:48:00,2025-11-26T10:18:00,Wednesday,False,False,clear,34.09,completed
B4371,U295,S256,P103,2025-10-16T15:58:00,2025-10-16T17:28:00,Thursday,False,False,cloudy,25.0,completed
B4372,U278,S1113,P123,2025-10-10T19:21:00,2025-10-10T21:21:00,Friday,False,False,clear,60.13,completed
B4373,U144,S1285,P126,2025-10-03T21:46:00,2025-10-03T22:46:00,Friday,False,False,clear,15.88,completed
B4374,U285,S420,P106,2025-10-08T11:49:00,2025-10-08T13:19:00,Wednesday,False,False,cloudy,39.32,completed
B4375,U288,S535,P109,2025-11-05T18:50:00,2025-11-06T00:50:00,Wednesday,False,False,clear,21.09,completed
B4376,U156,S1543,P132,2025-10-28T14:58:00,2025-10-28T16:58:00,Tuesday,False,False,cloudy,23.47,completed
B4377,U234,S1140,P123,2026-01-08T15:29:00,2026-01-08T16:29:00,Thursday,False,False,haze,49.53,completed
B4378,U207,S874,P116,2025-12-22T03:42:00,2025-12-22T05:42:00,Monday,False,False,rain,29.07,completed
B4379,U202,S1450,P130,2025-10-13T17:16:00,2025-10-13T18:16:00,Monday,False,False,rain,56.03,completed
B4380,U289,S1052,P121,2025-12-15T13:59:00,2025-12-15T15:29:00,Monday,False,False,fog,28.58,completed
B4381,U276,S586,P110,2025-10-04T07:46:00,2025-10-04T11:46:00,Saturday,True,False,clear,48.34,completed
B4382,U224,S467,P107,2025-10-20T17:07:00,2025-10-20T18:37:00,Monday,False,True,clear,56.46,completed
B4383,U137,S407,P106,2025-11-06T18:10:00,2025-11-06T19:10:00,Thursday,False,False,clear,50.4,completed
B4384,U270,S1033,P120,2026-01-07T17:27:00,2026-01-07T21:27:00,Wednesday,False,False,clear,19.25,completed
B4385,U176,S178,P102,2025-12-03T11:32:00,2025-12-03T13:02:00,Wednesday,False,False,clear,34.12,completed
B4386,U130,S898,P117,2025-11-25T08:56:00,2025-11-25T10:26:00,Tuesday,False,False,clear,43.44,cancelled
B4387,U166,S439,P106,2025-11-29T20:21:00,2025-11-29T21:21:00,Saturday,True,False,clear,52.04,completed
B4388,U173,S506,P108,2025-11-23T14:37:00,2025-11-23T18:37:00,Sunday,True,False,haze,28.14,completed
B4389,U131,S884,P117,2025-12-10T10:08:00,2025-12-10T11:38:00,Wednesday,False,False,rain,39.06,cancelled
B4390,U257,S872,P116,2026-01-24T15:16:00,2026-01-24T19:16:00,Saturday,True,False,rain,33.44,completed
B4391,U141,S1213,P124,2025-12-04T08:39:00,2025-12-04T11:39:00,Thursday,False,False,clear,35.08,completed
B4392,U176,S1384,P128,2025-10-29T09:34:00,2025-10-29T10:04:00,Wednesday,False,False,clear,44.99,completed
B4393,U148,S640,P112,2025-11-30T20:12:00,2025-11-30T21:12:00,Sunday,True,False,rain,72.16,completed
B4394,U270,S256,P103,2025-12-21T08:29:00,2025-12-21T09:59:00,Sunday,True,False,cloudy,31.37,completed
B4395,U113,S641,P112,2025-11-28T07:50:00,2025-11-28T10:50:00,Friday,False,False,clear,45.35,completed
B4396,U248,S153,P101,2025-12-04T07:17:00,2025-12-04T09:17:00,Thursday,False,False,clear,20.88,completed
B4397,U111,S217,P102,2025-10-27T10:56:00,2025-10-27T11:26:00,Monday,False,False,clear,35.58,completed
B4398,U252,S539,P109,2025-11-14T19:34:00,2025-11-14T21:04:00,Friday,False,False,haze,21.65,completed
B4399,U288,S1468,P130,2025-11-15T23:10:00,2025-11-16T00:10:00,Saturday,True,False,clear,57.84,completed
B4400,U106,S1044,P121,2025-10-15T18:12:00,2025-10-15T21:12:00,Wednesday,False,False,clear,37.16,completed
B4401,U246,S753,P115,2025-12-11T12:28:00,2025-12-11T15:28:00,Thursday,False,False,cloudy,20.47,completed
B4402,U209,S1048,P121,2025-10-01T08:37:00,2025-10-01T10:07:00,Wednesday,False,False,rain,38.29,completed
B4403,U153,S1019,P119,2025-12-12T08:39:00,2025-12-12T10:09:00,Friday,False,False,cloudy,42.77,completed
B4404,U177,S1467,P130,2025-10-17T20:32:00,2025-10-17T21:32:00,Friday,False,False,fog,58.08,completed
B4405,U226,S1101,P122,2025-10-02T11:30:00,2025-10-02T13:30:00,Thursday,False,False,clear,40.13,completed
B4406,U117,S1487,P131,2025-11-08T07:31:00,2025-11-08T09:31:00,Saturday,True,False,clear,30.7,completed
B4407,U212,S144,P101,2025-12-07T13:01:00,2025-12-07T14:31:00,Sunday,True,False,haze,24.51,completed
B4408,U133,S1052,P121,2025-10-24T12:04:00,2025-10-24T15:04:00,Friday,False,False,fog,29.94,completed
B4409,U194,S577,P110,2026-01-26T10:44:00,2026-01-26T14:44:00,Monday,False,True,clear,53.73,completed
B4410,U278,S1514,P132,2025-11-27T14:05:00,2025-11-27T15:35:00,Thursday,False,False,clear,23.39,completed
B4411,U164,S615,P111,2025-12-18T08:13:00,2025-12-18T10:13:00,Thursday,False,False,rain,65.72,completed
B4412,U136,S1258,P126,2025-10-20T17:43:00,2025-10-20T18:13:00,Monday,False,True,clear,23.85,completed
B4413,U282,S426,P106,2025-11-01T19:52:00,2025-11-01T20:22:00,Saturday,True,True,clear,71.05,completed
B4414,U248,S1116,P123,2026-01-03T16:54:00,2026-01-03T17:54:00,Saturday,True,False,rain,60.86,cancelled
B4415,U253,S1191,P124,2025-10-07T18:41:00,2025-10-07T22:41:00,Tuesday,False,False,clear,37.36,completed
B4416,U121,S1055,P121,2025-12-17T16:20:00,2025-12-17T17:20:00,Wednesday,False,False,clear,28.63,completed
B4417,U198,S1449,P130,2025-10-13T20:04:00,2025-10-13T21:04:00,Monday,False,False,clear,58.32,completed
B4418,U169,S630,P111,2025-12-11T09:25:00,2025-12-11T10:55:00,Thursday,False,False,cloudy,58.88,completed
B4419,U140,S1393,P128,2025-12-21T13:22:00,2025-12-21T16:22:00,Sunday,True,False,haze,44.79,completed
B4420,U267,S215,P102,2025-12-17T11:50:00,2025-12-17T12:50:00,Wednesday,False,False,clear,34.33,completed
B4421,U263,S1518,P132,2026-01-05T08:57:00,2026-01-05T09:57:00,Monday,False,False,clear,28.91,completed
B4422,U259,S543,P109,2026-01-26T07:56:00,2026-01-26T10:56:00,Monday,False,True,cloudy,24.49,completed
B4423,U118,S500,P108,2026-01-07T13:29:00,2026-01-07T19:29:00,Wednesday,False,False,cloudy,23.88,cancelled
B4424,U295,S732,P114,2025-12-16T00:46:00,2025-12-16T02:46:00,Tuesday,False,False,clear,29.01,completed
B4425,U178,S984,P119,2025-11-15T20:45:00,2025-11-15T23:45:00,Saturday,True,False,cloudy,47.57,completed
B4426,U124,S1324,P126,2025-12-27T23:15:00,2025-12-28T00:45:00,Saturday,True,False,clear,19.02,completed
B4427,U177,S1124,P123,2026-01-07T11:30:00,2026-01-07T13:30:00,Wednesday,False,False,clear,49.46,cancelled
B4428,U199,S946,P118,2025-10-08T20:14:00,2025-10-09T00:14:00,Wednesday,False,False,clear,27.53,completed
B4429,U183,S1166,P124,2025-10-21T12:57:00,2025-10-21T14:27:00,Tuesday,False,True,clear,43.63,completed
B4430,U119,S1057,P121,2025-10-09T18:37:00,2025-10-09T20:07:00,Thursday,False,False,clear,35.47,completed
B4431,U191,S1282,P126,2025-10-11T21:04:00,2025-10-11T22:04:00,Saturday,True,False,fog,19.17,completed
B4432,U105,S1547,P132,2025-11-13T17:06:00,2025-11-13T18:36:00,Thursday,False,False,clear,23.69,completed
B4433,U283,S1428,P129,2026-01-20T07:31:00,2026-01-20T08:01:00,Tuesday,False,False,haze,16.53,completed
B4434,U143,S1290,P126,2025-10-28T19:43:00,2025-10-28T20:43:00,Tuesday,False,False,clear,20.09,completed
B4435,U130,S1096,P122,2025-10-15T20:14:00,2025-10-16T02:14:00,Wednesday,False,False,clear,51.17,completed
B4436,U233,S635,P112,2026-01-27T12:05:00,2026-01-27T18:05:00,Tuesday,False,False,clear,46.22,completed
B4437,U242,S1358,P127,2025-11-05T21:40:00,2025-11-06T00:40:00,Wednesday,False,False,cloudy,51.93,completed
B4438,U299,S656,P113,2025-10-21T20:30:00,2025-10-21T22:00:00,Tuesday,False,True,clear,36.36,completed
B4439,U215,S768,P115,2026-01-20T18:25:00,2026-01-20T22:25:00,Tuesday,False,False,fog,24.5,completed
B4440,U173,S424,P106,2025-11-04T05:18:00,2025-11-04T08:18:00,Tuesday,False,False,rain,45.03,completed
B4441,U187,S1333,P127,2025-12-31T20:15:00,2026-01-01T00:15:00,Wednesday,False,False,clear,64.03,completed
B4442,U179,S838,P116,2025-11-17T22:36:00,2025-11-18T01:36:00,Monday,False,False,cloudy,25.89,completed
B4443,U165,S1483,P131,2025-12-18T15:58:00,2025-12-18T19:58:00,Thursday,False,False,clear,26.51,completed
B4444,U194,S1155,P124,2025-12-15T09:38:00,2025-12-15T10:08:00,Monday,False,False,clear,35.1,completed
B4445,U268,S1252,P125,2025-12-20T19:41:00,2025-12-20T20:11:00,Saturday,True,False,clear,26.07,completed
B4446,U120,S620,P111,2025-12-17T09:40:00,2025-12-17T10:40:00,Wednesday,False,False,clear,59.37,completed
B4447,U217,S839,P116,2025-10-21T16:38:00,2025-10-21T19:38:00,Tuesday,False,True,clear,37.05,completed
B4448,U112,S694,P113,2025-11-30T19:08:00,2025-12-01T01:08:00,Sunday,True,False,clear,29.09,completed
B4449,U222,S977,P119,2026-01-01T18:51:00,2026-01-01T22:51:00,Thursday,False,False,haze,41.02,completed
B4450,U123,S744,P114,2025-10-31T07:06:00,2025-10-31T10:06:00,Friday,False,False,clear,29.61,completed
B4451,U152,S1456,P130,2025-10-06T05:27:00,2025-10-06T05:57:00,Monday,False,False,clear,49.17,cancelled
B4452,U283,S1430,P129,2025-11-27T11:55:00,2025-11-27T13:55:00,Thursday,False,False,clear,17.09,completed
B4453,U150,S1465,P130,2025-11-03T19:53:00,2025-11-03T20:53:00,Monday,False,False,clear,59.47,completed
B4454,U178,S515,P108,2025-11-06T20:50:00,2025-11-06T22:50:00,Thursday,False,False,rain,31.02,completed
B4455,U160,S857,P116,2025-12-26T17:33:00,2025-12-26T18:33:00,Friday,False,False,rain,31.06,completed
B4456,U176,S339,P105,2025-11-27T20:13:00,2025-11-27T21:43:00,Thursday,False,False,rain,26.29,completed
B4457,U107,S261,P103,2025-11-07T16:32:00,2025-11-07T19:32:00,Friday,False,False,clear,24.1,completed
B4458,U217,S1365,P127,2026-01-21T20:05:00,2026-01-21T22:05:00,Wednesday,False,False,cloudy,60.24,completed
B4459,U111,S1224,P125,2025-12-05T07:53:00,2025-12-05T08:23:00,Friday,False,False,rain,21.96,completed
B4460,U229,S903,P117,2025-10-26T14:37:00,2025-10-26T18:37:00,Sunday,True,False,fog,39.54,completed
B4461,U153,S528,P108,2025-10-29T01:59:00,2025-10-29T02:59:00,Wednesday,False,False,cloudy,23.88,completed
B4462,U114,S195,P102,2025-10-31T12:04:00,2025-10-31T15:04:00,Friday,False,False,haze,35.78,completed
B4463,U118,S311,P104,2025-10-24T00:44:00,2025-10-24T03:44:00,Friday,False,False,cloudy,46.25,completed
B4464,U270,S241,P103,2025-10-24T18:43:00,2025-10-24T19:43:00,Friday,False,False,haze,28.84,completed
B4465,U135,S1436,P129,2026-01-11T08:55:00,2026-01-11T10:55:00,Sunday,True,False,cloudy,24.03,completed
B4466,U292,S452,P107,2025-10-30T11:21:00,2025-10-30T12:51:00,Thursday,False,False,clear,41.4,completed
B4467,U110,S504,P108,2025-11-28T13:26:00,2025-11-28T14:26:00,Friday,False,False,clear,25.86,completed
B4468,U116,S1353,P127,2025-12-30T16:53:00,2025-12-30T22:53:00,Tuesday,False,False,clear,52.33,completed
B4469,U248,S858,P116,2025-10-10T07:57:00,2025-10-10T08:57:00,Friday,False,False,clear,28.0,completed
B4470,U261,S878,P117,2025-11-25T11:25:00,2025-11-25T14:25:00,Tuesday,False,False,cloudy,35.68,completed
B4471,U246,S368,P105,2025-11-27T11:20:00,2025-11-27T12:50:00,Thursday,False,False,haze,20.49,completed
B4472,U181,S1519,P132,2025-12-29T14:13:00,2025-12-29T17:13:00,Monday,False,False,clear,22.88,completed
B4473,U102,S885,P117,2025-10-07T17:23:00,2025-10-07T18:23:00,Tuesday,False,False,cloudy,34.8,completed
B4474,U161,S1433,P129,2025-12-09T17:12:00,2025-12-09T18:12:00,Tuesday,False,False,rain,18.62,completed
B4475,U156,S893,P117,2025-12-20T19:35:00,2025-12-20T21:35:00,Saturday,True,False,cloudy,49.65,cancelled
B4476,U186,S266,P103,2025-11-18T10:40:00,2025-11-18T11:40:00,Tuesday,False,False,fog,22.94,completed
B4477,U105,S581,P110,2025-12-05T07:16:00,2025-12-05T08:46:00,Friday,False,False,rain,44.97,completed
B4478,U120,S181,P102,2025-12-25T09:41:00,2025-12-25T11:11:00,Thursday,False,True,rain,57.27,completed
B4479,U255,S1190,P124,2025-12-30T14:30:00,2025-12-30T15:30:00,Tuesday,False,False,rain,32.12,completed
B4480,U288,S627,P111,2026-01-04T14:58:00,2026-01-04T16:58:00,Sunday,True,False,haze,56.45,completed
B4481,U153,S1035,P120,2025-10-25T10:10:00,2025-10-25T16:10:00,Saturday,True,False,clear,20.92,completed
B4482,U102,S1444,P129,2025-11-13T23:18:00,2025-11-14T00:48:00,Thursday,False,False,fog,16.71,completed
B4483,U155,S556,P110,2025-11-20T13:38:00,2025-11-20T19:38:00,Thursday,False,False,clear,38.4,completed
B4484,U164,S997,P119,2025-12-05T09:47:00,2025-12-05T12:47:00,Friday,False,False,clear,42.77,completed
B4485,U277,S754,P115,2025-10-28T19:50:00,2025-10-28T21:50:00,Tuesday,False,False,fog,23.5,completed
B4486,U256,S1024,P120,2025-12-18T10:03:00,2025-12-18T11:33:00,Thursday,False,False,clear,18.43,completed
B4487,U110,S134,P101,2025-10-09T18:44:00,2025-10-10T00:44:00,Thursday,False,False,haze,24.77,completed
B4488,U299,S1315,P126,2025-12-28T18:47:00,2025-12-29T00:47:00,Sunday,True,False,clear,23.13,completed
B4489,U150,S613,P111,2025-11-11T01:17:00,2025-11-11T07:17:00,Tuesday,False,False,clear,52.75,completed
B4490,U148,S585,P110,2025-11-29T19:48:00,2025-11-29T21:48:00,Saturday,True,False,clear,55.45,completed
B4491,U208,S1057,P121,2025-12-12T20:55:00,2025-12-12T22:25:00,Friday,False,False,rain,36.97,completed
B4492,U284,S1251,P125,2025-10-03T12:02:00,2025-10-03T15:02:00,Friday,False,False,clear,20.58,completed
B4493,U114,S624,P111,2025-10-28T09:24:00,2025-10-28T10:54:00,Tuesday,False,False,fog,64.02,completed
B4494,U101,S647,P112,2025-10-06T07:38:00,2025-10-06T09:08:00,Monday,False,False,fog,47.77,completed
B4495,U212,S109,P101,2025-10-06T19:32:00,2025-10-06T23:32:00,Monday,False,False,clear,24.02,completed
B4496,U250,S790,P115,2025-12-01T11:13:00,2025-12-01T12:13:00,Monday,False,False,clear,20.12,completed
B4497,U264,S770,P115,2025-10-19T05:02:00,2025-10-19T08:02:00,Sunday,True,False,clear,22.43,completed
B4498,U232,S506,P108,2025-11-25T09:49:00,2025-11-25T10:49:00,Tuesday,False,False,cloudy,28.41,completed
B4499,U179,S1546,P132,2025-12-24T10:00:00,2025-12-24T13:00:00,Wednesday,False,False,clear,24.04,completed
B4500,U167,S130,P101,2025-11-28T03:03:00,2025-11-28T04:03:00,Friday,False,False,clear,21.41,completed
B4501,U183,S699,P113,2025-12-10T08:12:00,2025-12-10T12:12:00,Wednesday,False,False,clear,27.2,completed
B4502,U108,S243,P103,2025-11-02T07:40:00,2025-11-02T09:10:00,Sunday,True,False,haze,26.87,completed
B4503,U158,S464,P107,2026-01-26T18:40:00,2026-01-26T19:40:00,Monday,False,True,clear,66.81,completed
B4504,U241,S356,P105,2025-10-12T19:27:00,2025-10-12T19:57:00,Sunday,True,False,clear,28.34,completed
B4505,U184,S437,P106,2026-01-24T18:00:00,2026-01-24T18:30:00,Saturday,True,False,haze,53.71,completed
B4506,U272,S1441,P129,2025-10-05T18:46:00,2025-10-05T20:46:00,Sunday,True,False,clear,23.42,completed
B4507,U164,S843,P116,2025-11-24T17:39:00,2025-11-24T18:39:00,Monday,False,False,clear,25.69,completed
B4508,U275,S652,P112,2025-11-28T04:26:00,2025-11-28T05:56:00,Friday,False,False,clear,47.34,completed
B4509,U283,S809,P115,2025-12-16T18:10:00,2025-12-16T20:10:00,Tuesday,False,False,clear,24.52,completed
B4510,U252,S256,P103,2025-12-25T09:55:00,2025-12-25T10:55:00,Thursday,False,True,cloudy,37.18,completed
B4511,U194,S917,P118,2025-10-20T08:32:00,2025-10-20T11:32:00,Monday,False,True,haze,36.0,completed
B4512,U112,S661,P113,2025-12-06T14:29:00,2025-12-06T15:29:00,Saturday,True,False,fog,25.73,completed
B4513,U248,S1021,P120,2025-12-08T18:41:00,2025-12-08T20:41:00,Monday,False,False,cloudy,22.47,completed
B4514,U256,S782,P115,2025-11-01T18:26:00,2025-11-01T19:56:00,Saturday,True,True,clear,35.32,completed
B4515,U274,S1480,P131,2025-11-13T17:09:00,2025-11-13T17:39:00,Thursday,False,False,fog,27.11,completed
B4516,U288,S314,P104,2025-10-18T11:08:00,2025-10-18T12:08:00,Saturday,True,False,clear,52.61,completed
B4517,U151,S351,P105,2025-10-30T18:19:00,2025-10-30T19:19:00,Thursday,False,False,clear,24.94,completed
B4518,U221,S522,P108,2026-01-13T10:06:00,2026-01-13T14:06:00,Tuesday,False,False,clear,24.36,completed
